[rosmaster.main][INFO] 2021-08-28 13:41:52,517: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-08-28 13:41:52,518: Starting ROS Master Node
[rosmaster.master][INFO] 2021-08-28 13:41:52,862: +PARAM [/amcl/initial_pose_a] by /roslaunch
[rosmaster.master][INFO] 2021-08-28 13:41:52,862: +PARAM [/amcl/update_min_d] by /roslaunch
[rosmaster.master][INFO] 2021-08-28 13:41:52,862: +PARAM [/amcl/initial_pose_x] by /roslaunch
[rosmaster.master][INFO] 2021-08-28 13:41:52,862: +PARAM [/amcl/initial_pose_y] by /roslaunch
[rosmaster.master][INFO] 2021-08-28 13:41:52,863: +PARAM [/ydlidar_node/auto_reconnect] by /roslaunch
[rosmaster.master][INFO] 2021-08-28 13:41:52,863: +PARAM [/move_base/GlobalPlanner/use_grid_path] by /roslaunch
[rosmaster.master][INFO] 2021-08-28 13:41:52,951: +PUB [/rosout] /map_server http://192.168.1.104:33471/
[rosmaster.master][INFO] 2021-08-28 13:41:52,961: +SERVICE [/map_server/get_loggers] /map_server http://192.168.1.104:33471/
[rosmaster.master][INFO] 2021-08-28 13:41:52,964: +SERVICE [/map_server/set_logger_level] /map_server http://192.168.1.104:33471/
[rosmaster.master][INFO] 2021-08-28 13:41:52,973: +CACHEDPARAM [/rosout_disable_topics_generation] by /map_server
[rosmaster.master][INFO] 2021-08-28 13:41:52,988: +PUB [/rosout] /ydlidar_node http://192.168.1.104:44143/
[rosmaster.master][INFO] 2021-08-28 13:41:52,990: +SERVICE [/ydlidar_node/get_loggers] /ydlidar_node http://192.168.1.104:44143/
[rosmaster.master][INFO] 2021-08-28 13:41:52,993: +SERVICE [/ydlidar_node/set_logger_level] /ydlidar_node http://192.168.1.104:44143/
[rosmaster.master][INFO] 2021-08-28 13:41:53,000: +PUB [/scan] /ydlidar_node http://192.168.1.104:44143/
[rosmaster.master][INFO] 2021-08-28 13:41:53,002: +PUB [/rosout] /base_footprint2base_link http://192.168.1.104:38879/
[rosmaster.master][INFO] 2021-08-28 13:41:53,006: +SERVICE [/base_footprint2base_link/get_loggers] /base_footprint2base_link http://192.168.1.104:38879/
[rosmaster.master][INFO] 2021-08-28 13:41:53,010: +SERVICE [/base_footprint2base_link/set_logger_level] /base_footprint2base_link http://192.168.1.104:38879/
[rosmaster.master][INFO] 2021-08-28 13:41:53,016: +PUB [/tf] /base_footprint2base_link http://192.168.1.104:38879/
[rosmaster.master][INFO] 2021-08-28 13:41:53,020: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/']
[rosmaster.master][INFO] 2021-08-28 13:41:53,035: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:41:53,035: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/']
[rosmaster.master][INFO] 2021-08-28 13:41:53,037: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:41:53,038: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/']
[rosmaster.master][INFO] 2021-08-28 13:41:53,040: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:41:53,041: +PUB [/rosout] /base_link2laser_link http://192.168.1.104:37915/
[rosmaster.master][INFO] 2021-08-28 13:41:53,059: +SERVICE [/base_link2laser_link/get_loggers] /base_link2laser_link http://192.168.1.104:37915/
[rosmaster.master][INFO] 2021-08-28 13:41:53,064: +PUB [/rosout] /base_link_to_laser4 http://192.168.1.104:46413/
[rosmaster.master][INFO] 2021-08-28 13:41:53,074: +SERVICE [/base_link_to_laser4/get_loggers] /base_link_to_laser4 http://192.168.1.104:46413/
[rosmaster.master][INFO] 2021-08-28 13:41:53,077: +SERVICE [/base_link_to_laser4/set_logger_level] /base_link_to_laser4 http://192.168.1.104:46413/
[rosmaster.master][INFO] 2021-08-28 13:41:53,082: +SERVICE [/base_link2laser_link/set_logger_level] /base_link2laser_link http://192.168.1.104:37915/
[rosmaster.master][INFO] 2021-08-28 13:41:53,115: +PUB [/tf] /base_link_to_laser4 http://192.168.1.104:46413/
[rosmaster.master][INFO] 2021-08-28 13:41:53,126: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/']
[rosmaster.master][INFO] 2021-08-28 13:41:53,130: +PUB [/tf] /base_link2laser_link http://192.168.1.104:37915/
[rosmaster.master][INFO] 2021-08-28 13:41:53,151: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:41:53,151: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/']
[rosmaster.master][INFO] 2021-08-28 13:41:53,153: +PUB [/rosout] /rf2o_laser_odometry http://192.168.1.104:33795/
[rosmaster.master][INFO] 2021-08-28 13:41:53,158: +SERVICE [/rf2o_laser_odometry/get_loggers] /rf2o_laser_odometry http://192.168.1.104:33795/
[rosmaster.master][INFO] 2021-08-28 13:41:53,160: +SERVICE [/rf2o_laser_odometry/set_logger_level] /rf2o_laser_odometry http://192.168.1.104:33795/
[rosmaster.master][INFO] 2021-08-28 13:41:53,167: +PUB [/rosout] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,175: +SERVICE [/amcl/get_loggers] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,177: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2021-08-28 13:41:53,198: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:41:53,199: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:33795/']
[rosmaster.master][INFO] 2021-08-28 13:41:53,201: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:33795/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:41:53,207: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:33795/', 'http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:41:53,210: +SERVICE [/amcl/set_logger_level] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,245: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:33795/', 'http://192.168.1.104:38937/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:41:53,248: +PUB [/rosout] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:53,250: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:33795/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:43377/']
[rosmaster.master][INFO] 2021-08-28 13:41:53,254: +SERVICE [/static_map] /map_server http://192.168.1.104:33471/
[rosmaster.master][INFO] 2021-08-28 13:41:53,255: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:33795/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:43377/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:41:53,256: +PUB [/map_metadata] /map_server http://192.168.1.104:33471/
[rosmaster.master][INFO] 2021-08-28 13:41:53,257: +SUB [/tf] /rf2o_laser_odometry http://192.168.1.104:33795/
[rosmaster.master][INFO] 2021-08-28 13:41:53,265: +SERVICE [/move_base/get_loggers] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:53,266: +PUB [/map] /map_server http://192.168.1.104:33471/
[rosmaster.master][INFO] 2021-08-28 13:41:53,267: +PUB [/diagnostics] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,271: +CACHEDPARAM [/amcl/diagnostic_period] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,296: +SERVICE [/move_base/set_logger_level] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:53,331: +SUB [/tf_static] /rf2o_laser_odometry http://192.168.1.104:33795/
[rosmaster.master][INFO] 2021-08-28 13:41:53,347: publisherUpdate[/tf] -> http://192.168.1.104:33795/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:33795/']
[rosmaster.master][INFO] 2021-08-28 13:41:53,349: publisherUpdate[/tf] -> http://192.168.1.104:33795/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:33795/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:41:53,347: +PUB [/tf] /rf2o_laser_odometry http://192.168.1.104:33795/
[rosmaster.master][INFO] 2021-08-28 13:41:53,378: +SUB [/tf] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:53,382: +CACHEDPARAM [/rosout_disable_topics_generation] by /rf2o_laser_odometry
[rosmaster.master][INFO] 2021-08-28 13:41:53,441: +SUB [/tf_static] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:53,507: +PUB [/odom_rf2o] /rf2o_laser_odometry http://192.168.1.104:33795/
[rosmaster.master][INFO] 2021-08-28 13:41:53,547: +SUB [/scan] /rf2o_laser_odometry http://192.168.1.104:33795/
[rosmaster.master][INFO] 2021-08-28 13:41:53,643: +PUB [/cmd_vel] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:53,650: +PUB [/move_base/current_goal] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:53,653: +PUB [/move_base/goal] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:53,684: +SUB [/move_base_simple/goal] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:41:53,750: +PUB [/tf] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,759: +SUB [/tf] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,767: publisherUpdate[/tf] -> http://192.168.1.104:33795/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:33795/', 'http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:41:53,768: publisherUpdate[/tf] -> http://192.168.1.104:43377/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:33795/', 'http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:41:53,771: publisherUpdate[/tf] -> http://192.168.1.104:43377/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:33795/', 'http://192.168.1.104:38937/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:41:53,778: publisherUpdate[/tf] -> http://192.168.1.104:33795/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:33795/', 'http://192.168.1.104:38937/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:41:53,779: +SUB [/tf_static] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,782: +PUB [/amcl_pose] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,786: +PUB [/particlecloud] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,789: +SERVICE [/global_localization] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,793: +SERVICE [/request_nomotion_update] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,795: +SERVICE [/set_map] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,804: +SUB [/scan] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,830: +SUB [/initialpose] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,838: +SUB [/map] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,841: +CACHEDPARAM [/rosout_disable_topics_generation] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,845: +SERVICE [/amcl/set_parameters] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,848: +PUB [/amcl/parameter_descriptions] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,851: +PUB [/amcl/parameter_updates] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:41:53,907: +PARAM [/amcl/min_particles] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,908: +PARAM [/amcl/max_particles] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,910: +PARAM [/amcl/kld_err] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,912: +PARAM [/amcl/kld_z] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,915: +PARAM [/amcl/update_min_d] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,916: +PARAM [/amcl/update_min_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,919: +PARAM [/amcl/resample_interval] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,921: +PARAM [/amcl/transform_tolerance] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,933: +PARAM [/amcl/recovery_alpha_slow] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,935: +PARAM [/amcl/recovery_alpha_fast] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,942: +PARAM [/amcl/do_beamskip] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,943: +PARAM [/amcl/beam_skip_distance] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,945: +PARAM [/amcl/beam_skip_threshold] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,947: +PARAM [/amcl/tf_broadcast] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,949: +PARAM [/amcl/gui_publish_rate] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,951: +PARAM [/amcl/save_pose_rate] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,953: +PARAM [/amcl/use_map_topic] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,955: +PARAM [/amcl/first_map_only] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,957: +PARAM [/amcl/laser_min_range] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,959: +PARAM [/amcl/laser_max_range] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,960: +PARAM [/amcl/laser_max_beams] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,962: +PARAM [/amcl/laser_z_hit] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,964: +PARAM [/amcl/laser_z_short] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,966: +PARAM [/amcl/laser_z_max] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,967: +PARAM [/amcl/laser_z_rand] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,969: +PARAM [/amcl/laser_sigma_hit] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,971: +PARAM [/amcl/laser_lambda_short] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,974: +PARAM [/amcl/laser_likelihood_max_dist] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,992: +PARAM [/amcl/laser_model_type] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,994: +PARAM [/amcl/odom_model_type] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,996: +PARAM [/amcl/odom_alpha1] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:53,998: +PARAM [/amcl/odom_alpha2] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,000: +PARAM [/amcl/odom_alpha3] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,004: +PARAM [/amcl/odom_alpha4] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,007: +PARAM [/amcl/odom_alpha5] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,009: +PARAM [/amcl/odom_frame_id] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,011: +PARAM [/amcl/base_frame_id] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,014: +PARAM [/amcl/global_frame_id] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,016: +PARAM [/amcl/restore_defaults] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,019: +PARAM [/amcl/min_particles] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,021: +PARAM [/amcl/max_particles] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,024: +PARAM [/amcl/kld_err] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,027: +PARAM [/amcl/kld_z] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,030: +PARAM [/amcl/update_min_d] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,035: +PARAM [/amcl/update_min_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,037: +PARAM [/amcl/resample_interval] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,039: +PARAM [/amcl/transform_tolerance] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,041: +PARAM [/amcl/recovery_alpha_slow] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,046: +PARAM [/amcl/recovery_alpha_fast] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,048: +PARAM [/amcl/do_beamskip] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,050: +PARAM [/amcl/beam_skip_distance] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,052: +PARAM [/amcl/beam_skip_threshold] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,054: +PARAM [/amcl/tf_broadcast] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,071: +PARAM [/amcl/gui_publish_rate] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,077: +PARAM [/amcl/save_pose_rate] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,079: +PARAM [/amcl/use_map_topic] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,089: +PARAM [/amcl/first_map_only] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,091: +PARAM [/amcl/laser_min_range] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,096: +PARAM [/amcl/laser_max_range] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,100: +PARAM [/amcl/laser_max_beams] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,103: +PARAM [/amcl/laser_z_hit] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,108: +PARAM [/amcl/laser_z_short] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,112: +PARAM [/amcl/laser_z_max] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,119: +PARAM [/amcl/laser_z_rand] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,123: +PARAM [/amcl/laser_sigma_hit] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,128: +PARAM [/amcl/laser_lambda_short] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,131: +PARAM [/amcl/laser_likelihood_max_dist] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,135: +PARAM [/amcl/laser_model_type] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,137: +PARAM [/amcl/odom_model_type] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,141: +PARAM [/amcl/odom_alpha1] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,143: +PARAM [/amcl/odom_alpha2] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,146: +PARAM [/amcl/odom_alpha3] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,149: +PARAM [/amcl/odom_alpha4] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,158: +PARAM [/amcl/odom_alpha5] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,161: +PARAM [/amcl/odom_frame_id] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,163: +PARAM [/amcl/base_frame_id] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,165: +PARAM [/amcl/global_frame_id] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:41:54,168: +PARAM [/amcl/restore_defaults] by /amcl
